Wavelength,Trans_25km,Trans_26km,Trans_27km,Trans_28km,Trans_29km,Trans_30km,Trans_31km,Trans_32km,Trans_33km,Trans_34km,Trans_35km,Trans_36km,Trans_37km,Trans_38km,Trans_39km,Trans_40km,Trans_41km,Trans_42km,Trans_43km,Trans_44km,Trans_45km
197.89999999999898,3.0468529591291866e-23,7.928793853221767e-20,8.382694376783183e-17,3.602111126836508e-14,6.293662987550024e-12,4.472996299679886e-10,1.6576316280337426e-08,4.104086439183403e-07,6.789210572075188e-06,7.504671130836936e-05,0.0005543562477213034,0.0030510037738509274,0.013946940759900066,0.05295476711795429,0.16700464242684784,0.4374786664558228,1.0,1.0,1.0,1.0,1.0
197.99999999999898,0.11410425714381967,0.1533380225805994,0.20053638877071614,0.25523016611236804,0.31613054372439214,0.3810629417871748,0.44896190834137306,0.5192656245082974,0.5895722359414721,0.657130947819152,0.719009021301403,0.7760883297124093,0.8304377260846574,0.8808908706358629,0.9263098555544726,0.9656274748689405,1.0,1.0,1.0,1.0,1.0
198.09999999999897,0.061152703869103694,0.09037785067485003,0.12856831315291337,0.17604828201576236,0.2320362624808706,0.2943787606467505,0.3621665141872632,0.43529395558716133,0.5111279396939645,0.5863397874792123,0.6571159161381172,0.7239360289654819,0.7888854263756687,0.8503216525950149,0.9065841711570428,0.9560676885364443,1.0,1.0,1.0,1.0,1.0
198.19999999999897,0.07761209791314093,0.11062959433737922,0.15241843322866225,0.20296829037287442,0.2612424048796741,0.32500061483495263,0.39325747129778316,0.46574318176698015,0.5398745474817707,0.6125141473956591,0.6801683500218818,0.7434802436073678,0.8045412799935495,0.8618925759759175,0.9140793079294764,0.9597112112395312,1.0,1.0,1.0,1.0,1.0
198.29999999999896,0.05786146262053192,0.08625915616489961,0.12364892073352209,0.17042963561095636,0.22587589979424097,0.28784918515131785,0.3554618229888987,0.42865983702219596,0.504806128470078,0.580535201372744,0.6519656834999362,0.7195400210480984,0.7853408864372324,0.8476850523986607,0.9048652953228598,0.9552267048168339,1.0,1.0,1.0,1.0,1.0
198.39999999999895,0.002400606812940718,0.005810671059487452,0.012788869821988612,0.025594144965772465,0.04657508225471186,0.07706783256798334,0.11869922261761641,0.1741868688617162,0.2435433449486195,0.32443742439993367,0.41179394440093087,0.50449215368483,0.6043375077096704,0.7078731908057498,0.8107412530621607,0.9079461265575792,1.0,1.0,1.0,1.0,1.0
198.49999999999895,0.0014262122237872197,0.0037374784353023027,0.008824451189635853,0.018772129627358008,0.03597978583287965,0.06213340496015637,0.09921581939283924,0.15034226373043666,0.21618533763595166,0.2949965725779744,0.381991663890647,0.47603664840431775,0.5789932166853846,0.6873109679343611,0.7963058622926367,0.9004373886085255,1.0,1.0,1.0,1.0,1.0
198.59999999999894,0.05393905449453724,0.08130697638974503,0.11768866797197905,0.16357773711299836,0.21832165456647679,0.2798033170866103,0.3471637809183979,0.42041659711269763,0.4969232487920339,0.5732748997187608,0.6455067884632129,0.7140141331217424,0.7808756367126454,0.8443568603719664,0.9026914440032723,0.9541612392036436,1.0,1.0,1.0,1.0,1.0
198.69999999999894,0.0021953739193250753,0.0053887840834360295,0.012007162831999586,0.024286189926686415,0.044591263347872834,0.07432135230636258,0.11516486495315757,0.1699130525069821,0.23869006561445144,0.3192591331982838,0.4065876878437348,0.49954841385545445,0.5999540561469675,0.7043289900456773,0.808258737204367,0.906656203783898,1.0,1.0,1.0,1.0,1.0
198.79999999999893,0.06354997872895686,0.09345640484970442,0.1323426167373122,0.18046278731096896,0.23695900107401255,0.29961025591302626,0.36749472223912233,0.44052058925876486,0.5160622666506186,0.5908250538928406,0.6610536677809192,0.7272593985352478,0.7915308568477133,0.8522603163174521,0.9078260036647658,0.9566628949057113,1.0,1.0,1.0,1.0,1.0
198.89999999999893,0.008032610144812618,0.016187218524009624,0.030290504841116925,0.052633315438288475,0.084925100569521,0.12724295032697105,0.18016923720148667,0.24535535001047884,0.3213503207470256,0.4047907560466383,0.49040106858008226,0.5773945097660206,0.6676072724247457,0.7580479993768318,0.8452781879283373,0.9256141807248914,1.0,1.0,1.0,1.0,1.0
198.99999999999892,0.09999194343197597,0.1372775437492461,0.1829151762090324,0.23654617127398914,0.29689182794003044,0.36165701700087366,0.42981346390334896,0.5009719358303966,0.5726603626699774,0.6419944548498688,0.7058557203495854,0.7650541177357956,0.8216723961603187,0.8744511988588841,0.9221526443172586,0.9636080750347723,1.0,1.0,1.0,1.0,1.0
199.09999999999891,0.07312479534547624,0.10529562967307149,0.1463461356531765,0.19632593529532105,0.25421423520894953,0.31772259726131336,0.3858872003488947,0.4585340700895173,0.5330671475547166,0.6063053511255811,0.6746836152019041,0.7388107450067906,0.8007794896380659,0.8590914566778716,0.9122473349719619,0.9588100404799378,1.0,1.0,1.0,1.0,1.0
199.1999999999989,0.1120649663306766,0.1512194918242601,0.19843454506095207,0.25322031867316996,0.31423297501572295,0.3792076303724001,0.4471026493963553,0.5174554328298935,0.5878604806195415,0.6555582109364225,0.7176026168642283,0.7748714244812304,0.8294364257462097,0.880125099223359,0.9257923092620552,0.9653629076394218,1.0,1.0,1.0,1.0,1.0
199.2999999999989,0.01755266730024665,0.03141122971760323,0.05291346304488472,0.08390496410457532,0.12524204287871973,0.1759764048034178,0.23598478088215957,0.3062075541003238,0.3844593182491707,0.46707616286535786,0.5490704514586774,0.6300744819166154,0.7120256043666692,0.7923905433958717,0.868406290061827,0.9372311013086257,1.0,1.0,1.0,1.0,1.0
199.3999999999989,0.1065481235427385,0.14489792459180698,0.19144889529501,0.2457638972553348,0.3065194287332585,0.37142643659865265,0.43945056813408995,0.5101700745647682,0.5811493278186217,0.6495736313184582,0.7124214706874122,0.7705416663403643,0.8260115108593117,0.8776208489873973,0.9241844188583688,0.9645866522877901,1.0,1.0,1.0,1.0,1.0
199.4999999999989,0.10031696729021376,0.1376878467702372,0.18341113938315223,0.23711820040082343,0.29751806921783996,0.3623024519177251,0.43044547193335286,0.5015694541898815,0.5732052558465685,0.6424738822470838,0.7062640533746148,0.7653888026535899,0.8219308277359376,0.8746345246984444,0.9222659243658894,0.9636602092053904,1.0,1.0,1.0,1.0,1.0
199.5999999999989,0.10030331342942649,0.1376783823048859,0.18340778291688495,0.2371218059633914,0.29752752381021796,0.3623138342974145,0.43045545497806054,0.5015775627986231,0.5732111822667894,0.642477550877086,0.7062656634104606,0.7653886917631926,0.8219293847002803,0.8746322920072955,0.9222635854685474,0.9636585655538991,1.0,1.0,1.0,1.0,1.0
199.69999999999888,0.07349559683306789,0.1057777011288826,0.14694431525955226,0.1970323734035836,0.25500505776367366,0.3185566518740717,0.38672331303126933,0.4593417010354177,0.5338181595856254,0.6069778808088623,0.6752654690439955,0.7392946043949825,0.8011584915274556,0.8593642349949788,0.9124184627247389,0.9588900914320141,1.0,1.0,1.0,1.0,1.0
199.79999999999887,0.04616175416603451,0.07131603604458679,0.10547949171884242,0.14935687345792148,0.20246929207266107,0.26276667907223084,0.3294591065745926,0.4027092760060356,0.4798889869473083,0.5575054367978108,0.631417689194875,0.7019157330859803,0.771066922128797,0.837024292619071,0.8978896735935115,0.9518025116602391,1.0,1.0,1.0,1.0,1.0
199.89999999999887,0.035696350582942606,0.05735211718893317,0.08781842855390937,0.12815422855934555,0.17823450929530388,0.2362450546510816,0.30153636796686717,0.3744656295246113,0.45245946430637973,0.531915943086452,0.6084180880210811,0.6820740884362522,0.7549228986953546,0.8249265759964234,0.8899583370772216,0.9479071006220099,1.0,1.0,1.0,1.0,1.0
199.99999999999886,0.008745931729938965,0.0174082048247402,0.032217248686421285,0.05543839110858942,0.08869959648772809,0.13195403598869007,0.18569748534918465,0.25151039422554883,0.327848153851077,0.41129814872809817,0.4966018044812458,0.583013889321813,0.6723811135698827,0.7617600222246685,0.84778744781821,0.926876755968072,1.0,1.0,1.0,1.0,1.0
200.09999999999886,0.01659213269657193,0.029959010538148707,0.050864261730760196,0.08120053193382817,0.12188960669454743,0.17204298643238986,0.2315806340951394,0.3015007735870737,0.3796608276776535,0.4624071686556716,0.5447220761612985,0.6262055109332781,0.7087876338520442,0.7899011905555363,0.8667360237300803,0.9363935658543229,1.0,1.0,1.0,1.0,1.0
200.19999999999885,0.034832939609993376,0.05618179145834701,0.08631893690092078,0.12633455006631505,0.17613443097285839,0.23392302063486742,0.2990647950544913,0.371940532344878,0.4499847303285423,0.5295881551022729,0.606310559995082,0.6802437236701301,0.753423868098249,0.8237959662458932,0.889212255570143,0.9475382408658725,1.0,1.0,1.0,1.0,1.0
200.29999999999885,0.11055474883550093,0.1495668350116484,0.19669437161324163,0.2514475821984407,0.31246549892406744,0.37744695775066184,0.44535961161390736,0.5157822566077191,0.5863038012161758,0.6541537584116562,0.7163707858436246,0.7738271284961534,0.8285964580287716,0.879498793421725,0.9253808206218603,0.965158917207299,1.0,1.0,1.0,1.0,1.0
200.39999999999884,0.11109381015598369,0.15019186264371526,0.19739330295039903,0.2522017335696358,0.3132517723398844,0.3782413418421036,0.44613832272524445,0.5165211009811445,0.5869818657969017,0.654755950914336,0.7168898855830643,0.7742589250551212,0.8289362174209702,0.8797457022827816,0.9255382114374262,0.9652342651333806,1.0,1.0,1.0,1.0,1.0
200.49999999999883,0.09150078700030538,0.12741805918644908,0.17190242029733255,0.22468706142357128,0.28452433857505555,0.34906498247921475,0.4173019896579891,0.488946283493325,0.5614853808362487,0.6319496165337048,0.6970970446684849,0.7576861309381254,0.8158060172341118,0.8701336424773134,0.9193619498319724,0.9622515485961516,1.0,1.0,1.0,1.0,1.0
200.59999999999883,0.09549869745051928,0.13212840052306815,0.17723899110059466,0.2305084925283834,0.2906560515069583,0.3553340237368849,0.4235294527900372,0.49492768533514375,0.5670368348788417,0.6369308326788723,0.7014308071258478,0.7613221139786092,0.8186914566507153,0.8722486294059955,0.9207221167196521,0.9629087129655391,1.0,1.0,1.0,1.0,1.0
200.69999999999882,0.08616034341075683,0.1210961937808532,0.1647128877836749,0.21681979018320685,0.27621339830363856,0.3405377625617289,0.4087969714281746,0.4807467025638079,0.5538489075727524,0.6250758635732658,0.6910996680130407,0.7526410236734717,0.8117917532507749,0.8671833898418777,0.917459397356277,0.9613297077326901,1.0,1.0,1.0,1.0,1.0
200.79999999999882,0.08761452721579382,0.12283235833093262,0.16670348437898103,0.21901406824018838,0.2785447800801771,0.34293668220187556,0.4111913043846695,0.483055926668368,0.5559996415091654,0.6270112059796245,0.6927872379564466,0.7540593909560936,0.8129189260472036,0.8680104308277097,0.9179915868067263,0.9615868717743944,1.0,1.0,1.0,1.0,1.0
200.8999999999988,0.08603895697295667,0.12096283392345848,0.1645733113042573,0.21667945483163734,0.27607505475685934,0.34039873655692093,0.4086556348908832,0.4806074662926096,0.5537160297502299,0.6249529644064351,0.6909892863845088,0.7525452595289837,0.811712862699376,0.8671230781760717,0.9174187152964901,0.9613089810519906,1.0,1.0,1.0,1.0,1.0
200.9999999999988,0.028931959567561092,0.04801965872832912,0.07566593465352454,0.11319374552458433,0.16076286762069986,0.21676588225088678,0.2806851472644717,0.35305914226118335,0.43139509167654355,0.5120387491867184,0.5903784957532184,0.6663790913280908,0.7420529961872288,0.8152132934474822,0.8835484955135828,0.9447401638472793,1.0,1.0,1.0,1.0,1.0
201.0999999999988,0.049372734880604036,0.07553821911880786,0.11075558928062855,0.1556267718126861,0.20956710080007315,0.27044716574527433,0.33744413897194125,0.410692765928761,0.4875599908302284,0.5645924223322223,0.6377319006268295,0.7073189664899191,0.7754281039348416,0.8402661561276765,0.8999975689522112,0.952828987020364,1.0,1.0,1.0,1.0,1.0
201.1999999999988,0.091679265296914,0.12764422798574526,0.17217674335099395,0.22500453236972182,0.2848732897134803,0.34942671087374083,0.4176586994686841,0.48928576425671155,0.5617968929042322,0.6322253096006325,0.6973331355169791,0.7578806592694837,0.8159570532537589,0.8702414227885114,0.9194289948918053,0.9622826420787428,1.0,1.0,1.0,1.0,1.0
201.2999999999988,0.11305257811208903,0.15245010631615674,0.19990477467521903,0.25489830511446043,0.316052509493802,0.3810660191565887,0.44890672777287877,0.5191477948719717,0.5893930296412419,0.6568982934982672,0.718737827161877,0.7757973651500796,0.8301480698557184,0.8806276257376924,0.9261014097971156,0.9655044920508741,1.0,1.0,1.0,1.0,1.0
201.39999999999878,0.1063685004913874,0.14476491886115075,0.19138406619460757,0.24577661500920775,0.3065969692549383,0.37152484125236307,0.43953324495088464,0.5102328137056683,0.5811896915568178,0.6495915394248468,0.7124195594182556,0.7705239475827637,0.825982550228281,0.877586727103623,0.924152578033976,0.9645656440790217,1.0,1.0,1.0,1.0,1.0
201.49999999999878,0.09954916756215286,0.13684922952304188,0.18253355697632095,0.23623210026279823,0.2966409731569041,0.3614261676285822,0.4295677892575252,0.5007172037100764,0.5724032465835622,0.6417420782655281,0.7056151220324416,0.7648326753563657,0.8214784040767206,0.8742930957108265,0.9220386921345832,0.9635460171929824,1.0,1.0,1.0,1.0,1.0
201.59999999999877,0.1202540163375612,0.1606141436776594,0.20883898032414283,0.2643522912930694,0.32576054878125343,0.39080305243173874,0.4584392779737173,0.5281879540604171,0.597692815045505,0.6642789927467346,0.7251135365835435,0.7811158728254886,0.8343489204494534,0.8836957455649954,0.928069811393294,0.9664544041691138,1.0,1.0,1.0,1.0,1.0
201.69999999999877,0.07010047670514968,0.10163956453832239,0.14211654882658026,0.19163146848022025,0.24918942447782186,0.3124879512473324,0.3805768309397702,0.4533338410307704,0.5281542359688983,0.6018251519468216,0.6707287887663347,0.7354478703935914,0.7980752609044052,0.8570829037186509,0.9109381053406841,0.9581687074473616,1.0,1.0,1.0,1.0,1.0
201.79999999999876,0.1243320649498312,0.16519959813458002,0.2138203829372205,0.26958991719053876,0.331110354852623,0.39614721255236046,0.46365498980038156,0.5331208138121803,0.602211124578378,0.66828915446916,0.7285722475573874,0.7839973912016777,0.8366224752496859,0.8853548465059325,0.9291335825230277,0.9669675676016604,1.0,1.0,1.0,1.0,1.0
201.89999999999876,0.08943906141039958,0.12494149056256226,0.1690437146003664,0.22151568798559948,0.28114041990471295,0.3455856099200257,0.41384508859408753,0.48562760384268233,0.5584090107312565,0.6291946969622516,0.6947064996683074,0.7556869918928487,0.8142261083628283,0.8689816674871598,0.9186260090319984,0.9618988659434858,1.0,1.0,1.0,1.0,1.0
201.99999999999875,0.11296129838254738,0.1522803886906794,0.19964499551007506,0.25455005709683076,0.31563739969045945,0.3806311885415631,0.44849261455719397,0.5187683709824055,0.5890593129712957,0.6566167861556071,0.7185093558289597,0.7756203922249072,0.8300209259693676,0.8805457241912118,0.9260572749690906,0.9654879636844395,1.0,1.0,1.0,1.0,1.0
202.09999999999874,0.12246838610727326,0.16306794073913186,0.21146441749258454,0.2670731857669075,0.3285093221159292,0.39354072868887774,0.4611198023122035,0.5307323658740803,0.6000330271338546,0.6663656309107402,0.7269222197437601,0.7826308582767951,0.8355516814121166,0.884579782137839,0.9286414347553035,0.9667328541175566,1.0,1.0,1.0,1.0,1.0
202.19999999999874,0.12190796577452817,0.16242516589961634,0.21075216020166285,0.26631055774771223,0.3277196779255076,0.3927485521984277,0.46034888309757227,0.530005767311213,0.5993702287673908,0.665780206033348,0.7264200132139085,0.7822149626223466,0.8352258488533372,0.884344009889974,0.9284917949860081,0.9666615343421002,1.0,1.0,1.0,1.0,1.0
202.29999999999873,0.10768203669529977,0.14619833025399326,0.1928865585161959,0.24729884908187508,0.30810800560910456,0.3730308977588155,0.4410313043377583,0.511677691063264,0.5825404401772382,0.6508160969401589,0.7134986879253399,0.7714430963996349,0.826725563874191,0.8781437328827159,0.9245206832725044,0.9647492736074895,1.0,1.0,1.0,1.0,1.0
202.39999999999873,0.10872102110736763,0.14738426811153243,0.1941916718385749,0.24868644444999863,0.3095393328893076,0.3744742537166722,0.44245294523049,0.513033438331519,0.583791525909085,0.6519338181885665,0.7144682257796793,0.7722549630879655,0.8273692317204369,0.8786156019092214,0.9248245695426651,0.9648964919929715,1.0,1.0,1.0,1.0,1.0
202.49999999999872,0.1254721552979221,0.16641147999791744,0.21506075107182943,0.27082024675221394,0.33230994822482146,0.39732687730626354,0.4648166512331908,0.534231448154142,0.6032416631506673,0.6692176435178808,0.7293864294918532,0.7846880883972711,0.8371789479643209,0.8857709039427178,0.9294080068235091,0.9671042941503418,1.0,1.0,1.0,1.0,1.0
202.59999999999872,0.09844883799610424,0.13547444113909693,0.1808866195044184,0.23434625369014592,0.2945861221859228,0.359310116595444,0.42749181816484083,0.4987504530715253,0.5706055831565646,0.6401563103975607,0.7042606594468757,0.7637189697742462,0.8206151821186547,0.8736779114730485,0.9216563540414671,0.9633687683861621,1.0,1.0,1.0,1.0,1.0
202.6999999999987,0.09865349642240782,0.13570483432913535,0.18113592098653197,0.2346067330694215,0.294851390998676,0.3595778301877863,0.4277585891213413,0.4990078739913308,0.5708460104285205,0.6403737729064729,0.704451634599818,0.7638809143043918,0.8207453494942623,0.8737747966030514,0.9217198207407544,0.9634001023133805,1.0,1.0,1.0,1.0,1.0
202.7999999999987,0.0988585802767826,0.13593561931430276,0.1813855660427147,0.23486750196034173,0.29511689866823043,0.3598457432365896,0.4280255265433531,0.49926542776595306,0.5710865389987054,0.6405913092822777,0.7046426615352044,0.7640428931708919,0.8208755375146021,0.8738716924751694,0.921783291809363,0.9634314372592364,1.0,1.0,1.0,1.0,1.0
202.8999999999987,0.09906409044352979,0.136166796760832,0.18163555514644017,0.2351285606846736,0.29538264540965264,0.36011385589044814,0.4282926305347439,0.4995231144639563,0.5713271689097924,0.6408089195500578,0.7048337402670685,0.7642049063810143,0.8210057461829435,0.873968599090584,0.9218467672475881,0.9634627732237644,1.0,1.0,1.0,1.0,1.0
202.9999999999987,0.09927002780878923,0.13639836733608965,0.18188588877183226,0.23538990956453895,0.2956486314382022,0.36038216829807174,0.4285599011994544,0.49978093415394903,0.5715679002044918,0.641026603734922,0.7050248708094634,0.7643669539420497,0.8211359755025699,0.8740655164504951,0.9219102470557352,0.9634941102069945,1.0,1.0,1.0,1.0,1.0
203.0999999999987,0.0992543618498336,0.1363629888871199,0.1818268606881483,0.23530674797920773,0.2955464381163873,0.3602734665072953,0.42845573521736474,0.49968508287537894,0.5714834176316301,0.6409553684031414,0.7049672401669893,0.7643225944437086,0.8211044589126187,0.8740456007767781,0.9218998804716139,0.9634904869679304,1.0,1.0,1.0,1.0,1.0
203.19999999999868,0.09901805015451642,0.13606186226550704,0.1814598860017437,0.234880645957919,0.29507770799620825,0.3597893750681415,0.42798167470023296,0.4992369822136217,0.5710749936782198,0.6405963205858275,0.7046617874147539,0.7640725995569405,0.8209117982772804,0.8739092872123826,0.921815944543288,0.9634520365139261,1.0,1.0,1.0,1.0,1.0
203.29999999999868,0.098782123580791,0.13576119377655388,0.1810934198814337,0.23445506441798378,0.2946094584724745,0.3593056666168649,0.4275078738547584,0.49878902972723516,0.5706666267475904,0.6402372635674909,0.7043562842824584,0.7638225332918224,0.8207190614105985,0.8737729059436417,0.9217319590585354,0.9634135599599093,1.0,1.0,1.0,1.0,1.0
203.39999999999867,0.09854658205787996,0.1354609833229769,0.18072746223845446,0.2340300033271178,0.29414168961720727,0.35882234135820434,0.427034332980157,0.4983412257386545,0.5702583171349608,0.6398781975891317,0.7040507309504201,0.7635723957719772,0.8205262483875067,0.8736364570088975,0.9216479240323064,0.9633750573091404,1.0,1.0,1.0,1.0,1.0
203.49999999999866,0.09831160215202878,0.1351614367016359,0.18036224409820378,0.23360571282397966,0.2936746634268437,0.3583396662141149,0.4265613166036502,0.4978938237536605,0.5698502996448465,0.6395193329704487,0.7037453101567843,0.7633223401585738,0.8203334806562957,0.8735000293784023,0.9215638966656615,0.9633365561963486,1.0,1.0,1.0,1.0,1.0
203.59999999999866,0.09807718252419269,0.13486255244471515,0.17999776396641445,0.23318219151165182,0.2932083787223395,0.3578576403101902,0.42608882414432786,0.49744682341138347,0.5694425740682644,0.639160669598536,0.7034400218440704,0.7630723664248,0.8201407582063305,0.8733636230488272,0.9214798769579029,0.9632980566214746,1.0,1.0,1.0,1.0,1.0
203.69999999999865,0.09784332183850983,0.1345643290876349,0.1796340203518318,0.2327594379957442,0.2927428343265176,0.35737626277319356,0.4256168550219344,0.49700022435128627,0.5690351401963786,0.6388022073605423,0.7031348659548177,0.7628224745438537,0.8199480810269782,0.8732272380168549,0.9213958649083355,0.9632595585844583,1.0,1.0,1.0,1.0,1.0
203.79999999999865,0.09760994510332856,0.13426667926507238,0.17927091528474115,0.23233734638229867,0.2922779195783332,0.35689542116075496,0.4251452980490697,0.49655392016203587,0.5686278995377166,0.638443858058904,0.7028297658569819,0.7625726002762434,0.8197553981666873,0.8730908369452298,0.9213118365046461,0.963221050481396,1.0,1.0,1.0,1.0,1.0
203.89999999999864,0.09737705151621366,0.13396960208894934,0.1789084478649636,0.23191591585047966,0.29181363382595926,0.3564151150523157,0.42467415301438155,0.4961079107694294,0.5682208520947533,0.6380856217291522,0.7025247215928664,0.7623227436583194,0.8195627096507742,0.8729544198481527,0.9212277917527253,0.9631825323136345,1.0,1.0,1.0,1.0,1.0
203.99999999999864,0.09714471358340288,0.1336731821962649,0.17854671328477373,0.23149524970332547,0.291350085556026,0.3559354552975521,0.42420353006916933,0.49566230195980127,0.5678140960119619,0.6377275863926443,0.7022198097127842,0.76207296889692,0.8193700664214261,0.8728180240620022,0.9211437546656422,0.9631440156853899,1.0,1.0,1.0,1.0,1.0
204.09999999999863,0.0969125613288994,0.13337698806003465,0.1781852268331459,0.23107482286384315,0.29088672451561975,0.355455880895083,0.4237328726514591,0.49521655967432393,0.5674071359548309,0.6373693078069403,0.7019146438787878,0.761822951987754,0.819177211423079,0.8726814611903634,0.9210596040787755,0.9631054420454545,1.0,1.0,1.0,1.0,1.0
204.19999999999862,0.09668096384102749,0.13308145020655676,0.1778244722162148,0.23065515953972898,0.29042410036216054,0.3549769526163916,0.4232627373997904,0.4947712182118921,0.5670004675501995,0.6370112304877161,0.7016096106494619,0.7615730170939269,0.8189844018109395,0.8725449196819155,0.9209754611774852,0.9630668699496082,1.0,1.0,1.0,1.0,1.0
204.29999999999862,0.0964499197941331,0.13278656718175663,0.17746444795244193,0.2302362583444771,0.28996221192384203,0.3544986695910203,0.4227931237348935,0.49432627721211003,0.5665940905890684,0.6366533543219186,0.7013047099672,0.7613231641885404,0.8187916375743298,0.8724083995333126,0.9208913259610564,0.9630282993977852,1.0,1.0,1.0,1.0,1.0
204.3999999999986,0.09621942786572338,0.1324923375347727,0.17710515256327727,0.22981811789408627,0.28950105803070153,0.35402103094967147,0.4223240310781278,0.49388173631488286,0.5661880048625777,0.6362956791965464,0.700999941774402,0.7610733932446951,0.8185989187025665,0.8722719007412154,0.9208071984287969,0.9629897303899282,1.0,1.0,1.0,1.0,1.0
204.4999999999986,0.09598948673646876,0.13219875981796467,0.1767465845731671,0.22940073680707085,0.2890406375146479,0.353544035824225,0.421855458851501,0.4934375951604535,0.5657822101620316,0.6359382049986794,0.7006953060135044,0.7608237042355105,0.8184062451849791,0.8721354233022833,0.9207230785800031,0.9629511629259748,1.0,1.0,1.0,1.0,1.0
204.5999999999986,0.09576009509018989,0.1319058325868945,0.17638874250954678,0.22898411370445998,0.28858094920945093,0.35306768334773325,0.42138740647766393,0.49299385338938784,0.5653767062788728,0.6355809316154443,0.7003908026269579,0.760574097134105,0.8182136170108888,0.8719989672131773,0.920638966413969,0.9629125970058567,1.0,1.0,1.0,1.0,1.0
204.6999999999986,0.09553125161385878,0.13161355440033334,0.17603162490283653,0.22856824720978866,0.28812199195073485,0.3525919726544201,0.42091987337991843,0.4925505106425845,0.5649714930047127,0.6352238589340636,0.7000864315572678,0.7603245719136291,0.8180210341696335,0.8718625324705567,0.9205548619299981,0.9628740326295211,1.0,1.0,1.0,1.0,1.0
204.7999999999986,0.09530295499757616,0.1313219238202327,0.17567523028642013,0.22815313594907802,0.2876637645759629,0.3521169028796604,0.4204528589821768,0.4921075665612375,0.5645665701312806,0.6348669868417729,0.6997821927469207,0.7600751285472082,0.8178284966505389,0.8717261190710857,0.9204707651273896,0.962835469796904,1.0,1.0,1.0,1.0,1.0
204.89999999999858,0.09507520393457713,0.13103093941173868,0.1753195571966585,0.22773877855085414,0.28720626592445614,0.35164247316000313,0.41998636270901385,0.4916650207868858,0.564161937450483,0.6345103152259154,0.6994780861384661,0.7598257670080006,0.8176360044429469,0.8715897270114238,0.9203866760054378,0.9627969085079401,1.0,1.0,1.0,1.0,1.0
204.99999999999858,0.09484799712122283,0.1307405997431778,0.17496460417287987,0.2273251736461406,0.2867494948373944,0.3511686826331758,0.4195203839856519,0.4912228729614014,0.5637575947543715,0.6341538439738791,0.699174111674459,0.7595764872691733,0.8174435575361975,0.8714533562882331,0.9203025945634467,0.9627583487625727,1.0,1.0,1.0,1.0,1.0
205.09999999999857,0.09452796120597484,0.13034176564712865,0.17448749160174618,0.22677886620724647,0.2861532156362193,0.3505521556726537,0.4189123178329744,0.4906439947216834,0.5632261372541648,0.6336831473383082,0.69877063408196,0.7592436342024522,0.8171847214302461,0.8712682768820641,0.9201871594957555,0.9627046270881322,1.0,1.0,1.0,1.0,1.0
205.19999999999857,0.09388455356852862,0.1295517481764645,0.1735549441879076,0.22572282307015096,0.285009224895756,0.3493715300508448,0.41774537432911507,0.4895303307207879,0.5622008101895913,0.6327721017223273,0.6979868845534491,0.7585944707251777,0.8166774833942915,0.8709034451364561,0.9199579410798032,0.9625969771338406,1.0,1.0,1.0,1.0,1.0
205.29999999999856,0.09307246944368534,0.12855699524573694,0.17238325427786788,0.22439827485915004,0.28357583528982383,0.34789195398712947,0.4162814218276811,0.48813176170533434,0.5609118141909221,0.6316255347143431,0.6969994423915948,0.7577756629973468,0.8160368754797516,0.8704420111432157,0.9196675250833032,0.9624603037894718,1.0,1.0,1.0,1.0,1.0
205.39999999999856,0.09226740942015356,0.1275698801254684,0.17121947422741712,0.2230814987589059,0.28214965421664573,0.3464186435232106,0.41482259931067716,0.4867371880855025,0.5596257733501415,0.6304810450925612,0.6960133970384308,0.756957738975707,0.8153967699969524,0.8699808215912483,0.9193772007432522,0.9623236498408028,1.0,1.0,1.0,1.0,1.0
205.49999999999855,0.09146931274554337,0.12659034417427742,0.17006355064099005,0.22177244916688277,0.28073064542633686,0.34495157212750094,0.4133688888027167,0.4853465984481227,0.5583426808927573,0.6293386290934232,0.6950287465182564,0.7561406977066173,0.8147571665518969,0.8695198763510872,0.919086968030739,0.9621870152850837,1.0,1.0,1.0,1.0,1.0
205.59999999999854,0.09067811919289778,0.12561832920099394,0.1689154304834444,0.22047108074808644,0.2793187728512751,0.3434907133807234,0.41192027239135803,0.48395998141258784,0.5570625300597564,0.6281982829601636,0.6940454888581555,0.7553245382374597,0.8141180647508856,0.8690591752933309,0.9187968269168528,0.9620504001195698,1.0,1.0,1.0,1.0,1.0
205.69999999999854,0.08989376905614516,0.12465377746120337,0.16777506107763096,0.21917734843350936,0.2779140006052013,0.34203604097546975,0.4104767322269278,0.4825773256308034,0.5557853141076342,0.6270600029428278,0.6930636220879995,0.7545092596166425,0.8134794642005267,0.8685987182886538,0.9185067773726856,0.9619138043415025,1.0,1.0,1.0,1.0,1.0
205.79999999999853,0.08911620314561082,0.1236966316538332,0.1666423901019952,0.21789120741858653,0.2765162929823315,0.34058752871574477,0.409038250522309,0.481198619787108,0.5545110263083561,0.6259237852982625,0.6920831442404554,0.7536948608936034,0.8128413645077374,0.8681385052077849,0.9182168193693477,0.9617772279481371,1.0,1.0,1.0,1.0,1.0
